,reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
80,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.5,46.6946855623177
81,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.55,53.26766632498482
82,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.6,59.94653807595971
83,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.65,66.84968211889485
84,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.7,74.12455614883962
85,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.75,80.61878580654687
86,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.8,84.43617924621178
87,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.85,94.16257379000632
88,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.9,112.13045694705112
89,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.95,129.52499594770586
90,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.975,141.90273611029502
91,2025-11-22,01,3.0,wk inc flu hosp,2025-12-13,quantile,0.99,163.0
92,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.01,0.0
93,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.025,0.0
94,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.05,0.0
95,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.1,0.0
96,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.15,0.5
97,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.2,0.5
98,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.25,0.5098476863299612
99,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.3,1.0208025536980305
100,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.35,1.5
101,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.4,1.5
102,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.45,2.0
103,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.5,2.0
104,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.55,2.6942990957948574
105,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.6,3.1398486292361896
106,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.65,3.6003594343971232
107,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.7,4.0
108,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.75,4.5
109,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.8,4.812987770399867
110,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.85,5.35036983461776
111,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.9,6.456372699598582
112,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.95,8.770244306094035
113,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.975,9.48933375698494
114,2025-11-22,02,0.0,wk inc flu hosp,2025-11-22,quantile,0.99,10.818161509713494
115,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.01,0.0
116,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.025,0.0
117,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.05,0.0
118,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.1,0.0
119,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.15,0.5
120,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.2,0.5585789858826267
121,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.25,1.0
122,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.3,1.5
123,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.35,1.5
124,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.4,1.6541792873877967
125,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.45,2.3269666656984103
126,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.5,2.517687711628673
127,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.55,3.2643355925309514
128,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.6,3.5334925473269685
129,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.65,4.311484463206184
130,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.7,4.613894033382724
131,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.75,5.166138594351025
132,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.8,6.283771150865655
133,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.85,7.277132585905218
134,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.9,8.281924312830071
135,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.95,10.09161261880882
136,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.975,11.741671991409273
137,2025-11-22,02,1.0,wk inc flu hosp,2025-11-29,quantile,0.99,14.002691205161092
138,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.01,0.0
139,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.025,0.07923588484076655
140,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.05,0.1614579476601993
141,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.1,0.2773535676255076
142,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.15,0.3706406043743639
143,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.2,1.0
144,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.25,1.0313782118296444
145,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.3,1.2246482598708188
146,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.35,1.9016929939045801
147,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.4,2.0527126259795576
148,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.45,2.7161710777584345
149,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.5,2.8785922293805983
150,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.55,3.749686914872525
151,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.6,4.3217945636426105
152,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.65,5.413113225652909
153,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.7,6.0
154,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.75,6.5
155,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.8,7.5
156,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.85,8.0
157,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.9,9.5
158,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.95,11.59862973240724
159,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.975,13.950584117829948
160,2025-11-22,02,2.0,wk inc flu hosp,2025-12-06,quantile,0.99,16.143248765581795
161,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.01,0.04277818993781085
162,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.025,0.31016568017428187
163,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.05,0.5
164,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.1,0.8838470286138012
165,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.15,1.5
166,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.2,1.5
167,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.25,2.0
168,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.3,2.0
169,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.35,3.0
170,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.4,3.0
171,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.45,4.0
172,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.5,4.5
173,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.55,5.5
174,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.6,6.161336734133906
175,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.65,7.355560245980595
176,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.7,8.587167259523827
177,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.75,9.376686257571738
178,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.8,10.755853101952916
179,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.85,12.28062943318358
180,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.9,14.070032057901347
181,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.95,16.2407907440652
182,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.975,20.13870561686475
183,2025-11-22,02,3.0,wk inc flu hosp,2025-12-13,quantile,0.99,23.066005976176697
184,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.01,2.757513523101806
185,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.025,5.110201358795166
186,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.05,6.367184162139893
187,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.1,7.923314571380615
188,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.15,9.226787567138672
189,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.2,10.113430976867676
190,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.25,10.996637344360352
191,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.3,11.748973846435549
192,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.35,12.486149787902832
193,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.4,15.387985946051952
194,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.45,18.32595759642328
195,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.5,21.9238796233316
196,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.55,25.165713424558387
197,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.6,28.45977330061125
198,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.65,31.864445625263507
199,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.7,37.61575029316727
200,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.75,44.6641618521051
201,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.8,53.421552235567866
202,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.85,62.23700228718664
203,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.9,74.30606291448508
204,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.95,91.46733777973596
205,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.975,103.52779107157389
206,2025-11-22,04,0.0,wk inc flu hosp,2025-11-22,quantile,0.99,112.0
207,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.01,3.6709840297698975
208,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.025,5.17677116394043
209,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.05,6.359347343444824
210,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.1,7.714127540588379
211,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.15,8.768877983093262
212,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.2,9.773179054260254
213,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.25,10.692925453186035
214,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.3,11.567849159240724
215,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.35,12.423842430114746
216,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.4,13.22810173034668
217,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.45,16.65073442616179
218,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.5,22.5386607852219
219,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.55,28.426587144282017
220,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.6,34.409368237253034
221,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.65,41.0
222,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.7,50.0
223,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.75,60.0
224,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.8,74.0
225,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.85,91.0
226,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.9,114.0
227,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.95,155.0
228,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.975,190.8367730190496
229,2025-11-22,04,1.0,wk inc flu hosp,2025-11-29,quantile,0.99,217.4833771554424
230,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.01,1.8764172441099816
231,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.025,2.6491941730227446
232,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.05,3.5279246792925267
233,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.1,4.460364253241254
234,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.15,7.89561653137207
235,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.2,9.148949615894772
236,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.25,17.621733118894745
237,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.3,26.34587546355244
238,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.35,34.073422767796345
239,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.4,41.29932217783773
240,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.45,48.55738818137816
241,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.5,55.94084928256421
242,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.55,62.86186013395118
243,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.6,70.56603651257318
244,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.65,79.09485676162991
245,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.7,87.47791828503566
246,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.75,96.75663970771028
247,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.8,108.34920095120314
248,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.85,123.64207957207636
249,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.9,140.78540490822243
250,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.95,205.98758508048013
251,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.975,253.38603512928285
252,2025-11-22,04,2.0,wk inc flu hosp,2025-12-06,quantile,0.99,282.3374757988606
253,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.01,0.746216825770216
254,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.025,1.4749935866497723
255,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.05,2.6182291789900987
256,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.1,6.640760898590088
257,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.15,23.90972044437207
258,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.2,38.10931130660347
259,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.25,50.29129591085346
260,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.3,61.23109458553202
261,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.35,71.36844841353972
262,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.4,80.98780586232681
263,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.45,90.29464551794511
264,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.5,99.4539287469841
265,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.55,108.6132119760231
266,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.6,117.9200516316414
267,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.65,127.53940908042848
268,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.7,137.67676290843616
269,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.75,148.61656158311473
270,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.8,160.79854618736474
271,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.85,174.99813704959615
272,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.9,192.86446472491636
273,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.95,219.3450537158729
274,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.975,318.03692626953125
275,2025-11-22,04,3.0,wk inc flu hosp,2025-12-13,quantile,0.99,626.3172607421875
276,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.01,3.0
277,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.025,4.0
278,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.05,5.0
279,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.1,6.0
280,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.15,7.0
281,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.2,8.0
282,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.25,8.0
283,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.3,9.0
284,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.35,10.0
285,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.4,10.0
286,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.45,12.0
287,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.5,14.0
288,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.55,15.0
289,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.6,16.0
290,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.65,16.0
291,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.7,17.0
292,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.75,18.0
293,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.8,18.0
294,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.85,20.0
295,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.9,23.0
296,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.95,26.0
297,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.975,28.0
298,2025-11-22,05,0.0,wk inc flu hosp,2025-11-22,quantile,0.99,31.0
299,2025-11-22,05,1.0,wk inc flu hosp,2025-11-29,quantile,0.01,3.0
