target_end_date,horizon,output_type_id,value,location,target,Model,output_type,reference_date
2026-01-03,2,stable,0.6894702657437722,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.26201480172361946,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.0485149325326083,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.43373410614852953,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.42604943638170983,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.14021645746976064,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,46,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.13883030367122787,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.624398574801426,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.21876477272727268,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.018006348800073412,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.0,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.08891432081140205,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.6800636380941691,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.2310220410944288,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.11453674242424243,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.6228816232909417,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.26258163428481596,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.08554261363636363,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.6103481656352262,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.3041092207284102,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,47,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.04787815566659489,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.5840659713334051,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.368055873,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.0,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.0,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.06604984752624243,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.6891564291727866,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.24479372330097093,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.19358097858695414,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.5596856413531671,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.24673338005987877,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.24347606944444444,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.5672501979603334,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.18927373259522218,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,48,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.16277097499999998,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.6324886956934221,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.20474032930657793,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.0,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.0,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.10863441666666665,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.6669075333333334,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.22445804999999996,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.15238768636363637,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.5552479978464928,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.2923643157898709,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.21686738888888887,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.6637636115052676,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.11936899960584346,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,49,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.9,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.012804762499999955,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.08719523750000002,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.0,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.0,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.6958326718360173,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.17637402120881063,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.1277933069551721,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.5923505192737513,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.25179837603607047,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.15585110469017827,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.5154869864698391,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.36194097032970884,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.12257204320045201,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,50,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.2579643611111111,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.47965421241830064,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.26238142647058826,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.0,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.0,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.16126659722222222,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.5634294212962963,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.2753039814814815,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.21275796729440732,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.5585488165879784,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.22869321611761428,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.1647033012602347,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.6728046364207075,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.16249206231905777,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,51,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.7732631663529935,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.18343161936129215,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.043305214285714294,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.633289779990404,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.36671022000959597,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.5818958539981381,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.41810414600186185,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.7406004577932862,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.24517224220671374,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.014227300000000054,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,53,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.29846706851096944,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.3969265128531127,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.30460641863591786,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.0,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.0,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.13297187988028641,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.41461354090977925,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.45241457920993433,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.12786327441724707,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.46573762210875935,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.40639910347399355,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.14219488052864362,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.4373369862193808,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.42046813325197563,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,54,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.34525908871167826,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.25660606721364787,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.13417140657467386,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.2639634375,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.0,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.21804875,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.4594721269082691,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.3224791230917309,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.17106818256990508,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.5364360732620085,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.2823966945951344,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.01009904957295204,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.16118522845242328,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.5284302353345508,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.2983502646654492,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.012034271547576714,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,55,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.6610334173876241,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.0,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.31396658261237587,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.0,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.025,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.4,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.237137086508164,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.36286291349183597,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.2675448158321166,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.20302467122313328,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.5294305129447501,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.3,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.28968166666666667,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.41031833333333334,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,56,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.06500099819730568,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.20621156640904564,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.560797743010599,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.12497584966210759,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.04301384272094205,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.09620066879245143,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.2343685272208921,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.5207912590825252,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.13752180703941938,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.011117737864711865,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.0937824543273352,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.23402903893278815,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.5437703685975047,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.12841813814237193,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.12296522021339909,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.21573077760504772,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.4839859797118796,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.17731802246967357,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,stable,0.14269833600430715,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,increase,0.5086083612904426,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_increase,0.3139392466330575,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,decrease,0.03475405607219268,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-20,0,large_decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,stable,0.07160690945836702,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,increase,0.5179444923938205,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_increase,0.41044859814781254,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,1,large_decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,stable,0.03542651035714283,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,increase,0.4989991579932803,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_increase,0.46557433164957684,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-03,2,large_decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,stable,0.09702165348399247,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,increase,0.37128673254742717,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_increase,0.5316916139685803,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2026-01-10,3,large_decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-20
2025-12-27,0,stable,0.06259774306057686,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2025-12-27,0,increase,0.1676580572516482,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2025-12-27,0,large_increase,0.6629794711854989,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2025-12-27,0,decrease,0.106764728502276,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2025-12-27,0,large_decrease,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2026-01-03,1,stable,0.10950379467750296,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2026-01-03,1,increase,0.35817587009522434,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2026-01-03,1,large_increase,0.4713938125,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2026-01-03,1,decrease,0.060926522727272725,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2026-01-03,1,large_decrease,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2026-01-10,2,stable,0.0835756251898345,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2026-01-10,2,increase,0.29207050060381634,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
2026-01-10,2,large_increase,0.5744500714285714,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-27
